Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Athena,v2,0.2,4,0,"[-19.88, -5.354, -21.47]",29.746,"[-0.499, -0.134, -0.539]",0.747,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.036, 15.521, -4.27], [0.036, 13.374, -3.735], [0.036, 11.227, -3.199], [0.036, 9.08, -2.664], [0.036, 6.933, -2.128], [0.036, 4.786, -1.593], [0.036, 2.639, -1.058], [0.036, 0.492, -0.522], [0.036, -1.655, 0.013], [0.036, -3.803, 0.549], [0.036, -5.95, 1.084], [0.036, -8.097, 1.619], [0.036, -10.244, 2.155], [0.036, -12.391, 2.69], [0.036, -14.538, 3.225], [0.036, -16.685, 3.761], [0.036, -18.832, 4.296], [0.036, -20.979, 4.832], [0.036, -23.126, 5.367], [0.036, -25.273, 5.902], [0.036, -27.42, 6.438], [0.036, -29.567, 6.973], [0.036, -31.714, 7.509], [0.036, -33.861, 8.044], [0.036, -36.008, 8.579]]","[[0.007, 2.976, -0.819], [0.007, 2.564, -0.716], [0.007, 2.153, -0.613], [0.007, 1.741, -0.511], [0.007, 1.329, -0.408], [0.007, 0.918, -0.305], [0.007, 0.506, -0.203], [0.007, 0.094, -0.1], [0.007, -0.317, 0.002], [0.007, -0.729, 0.105], [0.007, -1.141, 0.208], [0.007, -1.553, 0.31], [0.007, -1.964, 0.413], [0.007, -2.376, 0.516], [0.007, -2.788, 0.618], [0.007, -3.199, 0.721], [0.007, -3.611, 0.824], [0.007, -4.022, 0.926], [0.007, -4.434, 1.029], [0.007, -4.846, 1.132], [0.007, -5.257, 1.234], [0.007, -5.669, 1.337], [0.007, -6.081, 1.44], [0.007, -6.492, 1.542], [0.007, -6.904, 1.645]]"
Athena,v2,0.8,9,15,"[-314.101, -214.679, -1205.995]",1264.583,"[-0.493, -0.337, -1.893]",1.985,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[5.178, 820.583, -213.799], [5.178, 699.984, -192.331], [5.178, 579.384, -170.863], [5.178, 458.785, -149.395], [5.178, 338.185, -127.928], [5.178, 217.586, -106.46], [5.178, 96.986, -84.992], [5.178, -23.613, -63.524], [5.178, -144.213, -42.056], [5.178, -264.812, -20.588], [5.178, -385.412, 0.88], [5.178, -506.011, 22.347], [5.178, -626.611, 43.815], [5.178, -747.21, 65.283], [5.178, -867.81, 86.751], [5.178, -988.409, 108.219], [5.178, -1109.009, 129.687], [5.178, -1229.608, 151.155], [5.178, -1350.208, 172.622], [5.178, -1470.807, 194.09], [5.178, -1591.407, 215.558], [5.178, -1712.006, 237.026], [5.178, -1832.606, 258.494], [5.178, -1953.205, 279.962], [5.178, -2073.805, 301.43]]","[[0.062, 9.834, -2.562], [0.062, 8.388, -2.305], [0.062, 6.943, -2.048], [0.062, 5.498, -1.79], [0.062, 4.053, -1.533], [0.062, 2.607, -1.276], [0.062, 1.162, -1.019], [0.062, -0.283, -0.761], [0.062, -1.728, -0.504], [0.062, -3.173, -0.247], [0.062, -4.619, 0.011], [0.062, -6.064, 0.268], [0.062, -7.509, 0.525], [0.062, -8.954, 0.782], [0.062, -10.4, 1.04], [0.062, -11.845, 1.297], [0.062, -13.29, 1.554], [0.062, -14.735, 1.811], [0.062, -16.18, 2.069], [0.062, -17.626, 2.326], [0.062, -19.071, 2.583], [0.062, -20.516, 2.84], [0.062, -21.961, 3.098], [0.062, -23.407, 3.355], [0.062, -24.852, 3.612]]"
Athena,v2,0.3,13,45,"[-40.369, -154.684, -144.245]",215.322,"[-0.451, -1.727, -1.61]",2.404,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.243, 125.881, -135.075], [0.243, 111.457, -119.606], [0.243, 97.032, -104.138], [0.243, 82.608, -88.669], [0.243, 68.183, -73.201], [0.243, 53.759, -57.732], [0.243, 39.334, -42.264], [0.243, 24.91, -26.796], [0.243, 10.485, -11.327], [0.243, -3.939, 4.141], [0.243, -18.364, 19.61], [0.243, -32.788, 35.078], [0.243, -47.213, 50.546], [0.243, -61.637, 66.015], [0.243, -76.062, 81.483], [0.243, -90.486, 96.952], [0.243, -104.911, 112.42], [0.243, -119.335, 127.889], [0.243, -133.76, 143.357], [0.243, -148.184, 158.825], [0.243, -162.609, 174.294], [0.243, -177.033, 189.762], [0.243, -191.457, 205.231], [0.243, -205.882, 220.699], [0.243, -220.306, 236.168]]","[[0.021, 10.727, -11.511], [0.021, 9.498, -10.193], [0.021, 8.269, -8.874], [0.021, 7.04, -7.556], [0.021, 5.81, -6.238], [0.021, 4.581, -4.92], [0.021, 3.352, -3.602], [0.021, 2.123, -2.283], [0.021, 0.894, -0.965], [0.021, -0.336, 0.353], [0.021, -1.565, 1.671], [0.021, -2.794, 2.989], [0.021, -4.023, 4.307], [0.021, -5.253, 5.626], [0.021, -6.482, 6.944], [0.021, -7.711, 8.262], [0.021, -8.94, 9.58], [0.021, -10.169, 10.898], [0.021, -11.399, 12.217], [0.021, -12.628, 13.535], [0.021, -13.857, 14.853], [0.021, -15.086, 16.171], [0.021, -16.315, 17.489], [0.021, -17.545, 18.807], [0.021, -18.774, 20.126]]"
Athena,v2,0.7,13,30,"[-224.292, -563.49, -1146.232]",1296.795,"[-0.46, -1.155, -2.35]",2.659,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[7.036, 877.821, -495.626], [7.036, 763.198, -439.277], [7.036, 648.574, -382.928], [7.036, 533.951, -326.579], [7.036, 419.328, -270.23], [7.036, 304.705, -213.881], [7.036, 190.081, -157.532], [7.036, 75.458, -101.183], [7.036, -39.165, -44.834], [7.036, -153.788, 11.515], [7.036, -268.412, 67.864], [7.036, -383.035, 124.213], [7.036, -497.658, 180.562], [7.036, -612.281, 236.911], [7.036, -726.905, 293.26], [7.036, -841.528, 349.609], [7.036, -956.151, 405.958], [7.036, -1070.774, 462.307], [7.036, -1185.398, 518.656], [7.036, -1300.021, 575.005], [7.036, -1414.644, 631.354], [7.036, -1529.267, 687.703], [7.036, -1643.891, 744.052], [7.036, -1758.514, 800.401], [7.036, -1873.137, 856.75]]","[[0.11, 13.74, -7.758], [0.11, 11.946, -6.876], [0.11, 10.152, -5.994], [0.11, 8.358, -5.112], [0.11, 6.563, -4.23], [0.11, 4.769, -3.348], [0.11, 2.975, -2.466], [0.11, 1.181, -1.584], [0.11, -0.613, -0.702], [0.11, -2.407, 0.18], [0.11, -4.201, 1.062], [0.11, -5.995, 1.944], [0.11, -7.789, 2.826], [0.11, -9.584, 3.708], [0.11, -11.378, 4.59], [0.11, -13.172, 5.472], [0.11, -14.966, 6.354], [0.11, -16.76, 7.236], [0.11, -18.554, 8.118], [0.11, -20.348, 9.0], [0.11, -22.142, 9.882], [0.11, -23.936, 10.764], [0.11, -25.73, 11.646], [0.11, -27.525, 12.528], [0.11, -29.319, 13.41]]"
Athena,v2,0.55,1,15,"[-140.238, -11.78, -49.013]",149.023,"[-0.466, -0.039, -0.163]",0.495,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.017, 34.752, -8.975], [0.017, 29.851, -7.797], [0.017, 24.949, -6.619], [0.017, 20.048, -5.441], [0.017, 15.147, -4.263], [0.017, 10.246, -3.085], [0.017, 5.344, -1.907], [0.017, 0.443, -0.729], [0.017, -4.458, 0.449], [0.017, -9.359, 1.628], [0.017, -14.261, 2.806], [0.017, -19.162, 3.984], [0.017, -24.063, 5.162], [0.017, -28.965, 6.34], [0.017, -33.866, 7.518], [0.017, -38.767, 8.696], [0.017, -43.668, 9.874], [0.017, -48.57, 11.052], [0.017, -53.471, 12.23], [0.017, -58.372, 13.408], [0.017, -63.273, 14.586], [0.017, -68.175, 15.764], [0.017, -73.076, 16.942], [0.017, -77.977, 18.12], [0.017, -82.879, 19.298]]","[[0.0, 0.881, -0.228], [0.0, 0.757, -0.198], [0.0, 0.633, -0.168], [0.0, 0.508, -0.138], [0.0, 0.384, -0.108], [0.0, 0.26, -0.078], [0.0, 0.135, -0.048], [0.0, 0.011, -0.018], [0.0, -0.113, 0.011], [0.0, -0.237, 0.041], [0.0, -0.362, 0.071], [0.0, -0.486, 0.101], [0.0, -0.61, 0.131], [0.0, -0.734, 0.161], [0.0, -0.859, 0.191], [0.0, -0.983, 0.22], [0.0, -1.107, 0.25], [0.0, -1.231, 0.28], [0.0, -1.356, 0.31], [0.0, -1.48, 0.34], [0.0, -1.604, 0.37], [0.0, -1.729, 0.4], [0.0, -1.853, 0.43], [0.0, -1.977, 0.459], [0.0, -2.101, 0.489]]"
Athena,v2,0.4,11,15,"[-73.282, -66.101, -333.211]",347.518,"[-0.46, -0.415, -2.092]",2.182,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[1.755, 259.455, -70.163], [1.755, 226.134, -63.553], [1.755, 192.813, -56.943], [1.755, 159.492, -50.332], [1.755, 126.171, -43.722], [1.755, 92.849, -37.112], [1.755, 59.528, -30.502], [1.755, 26.207, -23.892], [1.755, -7.114, -17.282], [1.755, -40.435, -10.672], [1.755, -73.756, -4.062], [1.755, -107.077, 2.548], [1.755, -140.398, 9.159], [1.755, -173.719, 15.769], [1.755, -207.04, 22.379], [1.755, -240.361, 28.989], [1.755, -273.682, 35.599], [1.755, -307.003, 42.209], [1.755, -340.324, 48.819], [1.755, -373.646, 55.429], [1.755, -406.967, 62.039], [1.755, -440.288, 68.65], [1.755, -473.609, 75.26], [1.755, -506.93, 81.87], [1.755, -540.251, 88.48]]","[[0.084, 12.437, -3.363], [0.084, 10.84, -3.046], [0.084, 9.242, -2.73], [0.084, 7.645, -2.413], [0.084, 6.048, -2.096], [0.084, 4.451, -1.779], [0.084, 2.853, -1.462], [0.084, 1.256, -1.145], [0.084, -0.341, -0.828], [0.084, -1.938, -0.512], [0.084, -3.535, -0.195], [0.084, -5.133, 0.122], [0.084, -6.73, 0.439], [0.084, -8.327, 0.756], [0.084, -9.924, 1.073], [0.084, -11.522, 1.39], [0.084, -13.119, 1.706], [0.084, -14.716, 2.023], [0.084, -16.313, 2.34], [0.084, -17.911, 2.657], [0.084, -19.508, 2.974], [0.084, -21.105, 3.291], [0.084, -22.702, 3.608], [0.084, -24.3, 3.924], [0.084, -25.897, 4.241]]"
Athena,v2,0.6,5,15,"[-167.435, -64.545, -322.479]",369.044,"[-0.467, -0.18, -0.9]",1.03,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.556, 223.718, -56.847], [0.556, 191.47, -50.393], [0.556, 159.222, -43.938], [0.556, 126.974, -37.484], [0.556, 94.727, -31.029], [0.556, 62.479, -24.575], [0.556, 30.231, -18.12], [0.556, -2.017, -11.666], [0.556, -34.265, -5.211], [0.556, -66.513, 1.243], [0.556, -98.761, 7.698], [0.556, -131.009, 14.152], [0.556, -163.256, 20.606], [0.556, -195.504, 27.061], [0.556, -227.752, 33.515], [0.556, -260.0, 39.97], [0.556, -292.248, 46.424], [0.556, -324.496, 52.879], [0.556, -356.744, 59.333], [0.556, -388.992, 65.788], [0.556, -421.24, 72.242], [0.556, -453.487, 78.697], [0.556, -485.735, 85.151], [0.556, -517.983, 91.605], [0.556, -550.231, 98.06]]","[[0.012, 4.766, -1.211], [0.012, 4.079, -1.074], [0.012, 3.392, -0.936], [0.012, 2.705, -0.799], [0.012, 2.018, -0.661], [0.012, 1.331, -0.524], [0.012, 0.644, -0.386], [0.012, -0.043, -0.249], [0.012, -0.73, -0.111], [0.012, -1.417, 0.026], [0.012, -2.104, 0.164], [0.012, -2.791, 0.301], [0.012, -3.478, 0.439], [0.012, -4.165, 0.577], [0.012, -4.852, 0.714], [0.012, -5.539, 0.852], [0.012, -6.226, 0.989], [0.012, -6.913, 1.127], [0.012, -7.6, 1.264], [0.012, -8.287, 1.402], [0.012, -8.974, 1.539], [0.012, -9.661, 1.677], [0.012, -10.348, 1.814], [0.012, -11.035, 1.952], [0.012, -11.722, 2.089]]"
Athena,v2,0.35,5,15,"[-57.954, -21.275, -104.646]",121.499,"[-0.475, -0.174, -0.858]",0.997,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.353, 75.889, -19.327], [0.353, 65.425, -17.2], [0.353, 54.96, -15.072], [0.353, 44.496, -12.945], [0.353, 34.031, -10.817], [0.353, 23.567, -8.69], [0.353, 13.102, -6.562], [0.353, 2.637, -4.435], [0.353, -7.827, -2.307], [0.353, -18.292, -0.18], [0.353, -28.756, 1.948], [0.353, -39.221, 4.075], [0.353, -49.685, 6.203], [0.353, -60.15, 8.33], [0.353, -70.614, 10.458], [0.353, -81.079, 12.585], [0.353, -91.544, 14.713], [0.353, -102.008, 16.84], [0.353, -112.473, 18.968], [0.353, -122.937, 21.095], [0.353, -133.402, 23.223], [0.353, -143.866, 25.35], [0.353, -154.331, 27.478], [0.353, -164.796, 29.605], [0.353, -175.26, 31.733]]","[[0.022, 4.751, -1.21], [0.022, 4.096, -1.077], [0.022, 3.441, -0.944], [0.022, 2.786, -0.81], [0.022, 2.131, -0.677], [0.022, 1.476, -0.544], [0.022, 0.82, -0.411], [0.022, 0.165, -0.278], [0.022, -0.49, -0.144], [0.022, -1.145, -0.011], [0.022, -1.8, 0.122], [0.022, -2.456, 0.255], [0.022, -3.111, 0.388], [0.022, -3.766, 0.522], [0.022, -4.421, 0.655], [0.022, -5.076, 0.788], [0.022, -5.731, 0.921], [0.022, -6.387, 1.054], [0.022, -7.042, 1.188], [0.022, -7.697, 1.321], [0.022, -8.352, 1.454], [0.022, -9.007, 1.587], [0.022, -9.662, 1.72], [0.022, -10.318, 1.854], [0.022, -10.973, 1.987]]"
Athena,v2,0.35,4,15,"[-58.287, -17.481, -82.179]",102.256,"[-0.478, -0.143, -0.674]",0.839,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.292, 59.245, -15.079], [0.292, 51.028, -13.331], [0.292, 42.81, -11.582], [0.292, 34.592, -9.834], [0.292, 26.374, -8.086], [0.292, 18.156, -6.338], [0.292, 9.938, -4.59], [0.292, 1.72, -2.842], [0.292, -6.498, -1.094], [0.292, -14.716, 0.654], [0.292, -22.933, 2.403], [0.292, -31.151, 4.151], [0.292, -39.369, 5.899], [0.292, -47.587, 7.647], [0.292, -55.805, 9.395], [0.292, -64.023, 11.143], [0.292, -72.241, 12.891], [0.292, -80.459, 14.64], [0.292, -88.676, 16.388], [0.292, -96.894, 18.136], [0.292, -105.112, 19.884], [0.292, -113.33, 21.632], [0.292, -121.548, 23.38], [0.292, -129.766, 25.128], [0.292, -137.984, 26.877]]","[[0.018, 3.709, -0.944], [0.018, 3.195, -0.835], [0.018, 2.68, -0.725], [0.018, 2.166, -0.616], [0.018, 1.651, -0.506], [0.018, 1.137, -0.397], [0.018, 0.622, -0.287], [0.018, 0.108, -0.178], [0.018, -0.407, -0.068], [0.018, -0.921, 0.041], [0.018, -1.436, 0.15], [0.018, -1.95, 0.26], [0.018, -2.465, 0.369], [0.018, -2.979, 0.479], [0.018, -3.494, 0.588], [0.018, -4.008, 0.698], [0.018, -4.523, 0.807], [0.018, -5.037, 0.917], [0.018, -5.552, 1.026], [0.018, -6.066, 1.135], [0.018, -6.581, 1.245], [0.018, -7.095, 1.354], [0.018, -7.61, 1.464], [0.018, -8.124, 1.573], [0.018, -8.639, 1.683]]"
Athena,v2,0.6,4,15,"[-167.56, -53.6, -253.834]",308.838,"[-0.468, -0.15, -0.708]",0.862,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.337, 174.274, -44.207], [0.337, 148.891, -38.847], [0.337, 123.507, -33.486], [0.337, 98.124, -28.126], [0.337, 72.741, -22.766], [0.337, 47.357, -17.406], [0.337, 21.974, -12.046], [0.337, -3.41, -6.686], [0.337, -28.793, -1.326], [0.337, -54.176, 4.034], [0.337, -79.56, 9.394], [0.337, -104.943, 14.754], [0.337, -130.327, 20.114], [0.337, -155.71, 25.474], [0.337, -181.094, 30.834], [0.337, -206.477, 36.194], [0.337, -231.86, 41.554], [0.337, -257.244, 46.914], [0.337, -282.627, 52.274], [0.337, -308.011, 57.634], [0.337, -333.394, 62.994], [0.337, -358.778, 68.354], [0.337, -384.161, 73.714], [0.337, -409.544, 79.074], [0.337, -434.928, 84.434]]","[[0.007, 3.713, -0.942], [0.007, 3.172, -0.828], [0.007, 2.631, -0.713], [0.007, 2.09, -0.599], [0.007, 1.55, -0.485], [0.007, 1.009, -0.371], [0.007, 0.468, -0.257], [0.007, -0.073, -0.142], [0.007, -0.613, -0.028], [0.007, -1.154, 0.086], [0.007, -1.695, 0.2], [0.007, -2.236, 0.314], [0.007, -2.777, 0.429], [0.007, -3.317, 0.543], [0.007, -3.858, 0.657], [0.007, -4.399, 0.771], [0.007, -4.94, 0.885], [0.007, -5.48, 0.999], [0.007, -6.021, 1.114], [0.007, -6.562, 1.228], [0.007, -7.103, 1.342], [0.007, -7.644, 1.456], [0.007, -8.184, 1.57], [0.007, -8.725, 1.685], [0.007, -9.266, 1.799]]"
Athena,v2,0.7,9,0,"[-231.409, -7.671, -913.448]",942.336,"[-0.474, -0.016, -1.873]",1.932,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.093, 645.971, 0.764], [0.093, 554.626, 1.531], [0.093, 463.281, 2.298], [0.093, 371.937, 3.065], [0.093, 280.592, 3.832], [0.093, 189.247, 4.599], [0.093, 97.902, 5.366], [0.093, 6.557, 6.133], [0.093, -84.787, 6.9], [0.093, -176.132, 7.667], [0.093, -267.477, 8.435], [0.093, -358.822, 9.202], [0.093, -450.167, 9.969], [0.093, -541.512, 10.736], [0.093, -632.856, 11.503], [0.093, -724.201, 12.27], [0.093, -815.546, 13.037], [0.093, -906.891, 13.804], [0.093, -998.236, 14.571], [0.093, -1089.58, 15.338], [0.093, -1180.925, 16.105], [0.093, -1272.27, 16.872], [0.093, -1363.615, 17.639], [0.093, -1454.96, 18.406], [0.093, -1546.304, 19.173]]","[[0.001, 10.111, 0.012], [0.001, 8.681, 0.024], [0.001, 7.251, 0.036], [0.001, 5.822, 0.048], [0.001, 4.392, 0.06], [0.001, 2.962, 0.072], [0.001, 1.532, 0.084], [0.001, 0.103, 0.096], [0.001, -1.327, 0.108], [0.001, -2.757, 0.12], [0.001, -4.187, 0.132], [0.001, -5.616, 0.144], [0.001, -7.046, 0.156], [0.001, -8.476, 0.168], [0.001, -9.906, 0.18], [0.001, -11.335, 0.192], [0.001, -12.765, 0.204], [0.001, -14.195, 0.216], [0.001, -15.625, 0.228], [0.001, -17.054, 0.24], [0.001, -18.484, 0.252], [0.001, -19.914, 0.264], [0.001, -21.344, 0.276], [0.001, -22.773, 0.288], [0.001, -24.203, 0.3]]"
Athena,v2,0.55,9,45,"[-140.607, -352.567, -341.523]",510.599,"[-0.467, -1.171, -1.134]",1.696,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[1.156, 266.604, -282.871], [1.156, 232.451, -247.614], [1.156, 198.299, -212.357], [1.156, 164.147, -177.101], [1.156, 129.994, -141.844], [1.156, 95.842, -106.587], [1.156, 61.69, -71.33], [1.156, 27.537, -36.074], [1.156, -6.615, -0.817], [1.156, -40.767, 34.44], [1.156, -74.919, 69.696], [1.156, -109.072, 104.953], [1.156, -143.224, 140.21], [1.156, -177.376, 175.466], [1.156, -211.529, 210.723], [1.156, -245.681, 245.98], [1.156, -279.833, 281.236], [1.156, -313.985, 316.493], [1.156, -348.138, 351.75], [1.156, -382.29, 387.006], [1.156, -416.442, 422.263], [1.156, -450.595, 457.52], [1.156, -484.747, 492.776], [1.156, -518.899, 528.033], [1.156, -553.051, 563.29]]","[[0.029, 6.759, -7.172], [0.029, 5.894, -6.278], [0.029, 5.028, -5.384], [0.029, 4.162, -4.49], [0.029, 3.296, -3.596], [0.029, 2.43, -2.702], [0.029, 1.564, -1.808], [0.029, 0.698, -0.915], [0.029, -0.168, -0.021], [0.029, -1.034, 0.873], [0.029, -1.899, 1.767], [0.029, -2.765, 2.661], [0.029, -3.631, 3.555], [0.029, -4.497, 4.449], [0.029, -5.363, 5.343], [0.029, -6.229, 6.237], [0.029, -7.095, 7.13], [0.029, -7.961, 8.024], [0.029, -8.827, 8.918], [0.029, -9.693, 9.812], [0.029, -10.558, 10.706], [0.029, -11.424, 11.6], [0.029, -12.29, 12.494], [0.029, -13.156, 13.388], [0.029, -14.022, 14.282]]"
Athena,v2,0.35,13,0,"[-53.537, -10.021, -320.22]",324.819,"[-0.439, -0.082, -2.626]",2.664,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.039, 255.267, -4.832], [0.039, 223.245, -3.83], [0.039, 191.223, -2.828], [0.039, 159.201, -1.826], [0.039, 127.179, -0.824], [0.039, 95.157, 0.178], [0.039, 63.135, 1.18], [0.039, 31.113, 2.183], [0.039, -0.909, 3.185], [0.039, -32.931, 4.187], [0.039, -64.953, 5.189], [0.039, -96.975, 6.191], [0.039, -128.997, 7.193], [0.039, -161.019, 8.195], [0.039, -193.041, 9.198], [0.039, -225.063, 10.2], [0.039, -257.085, 11.202], [0.039, -289.107, 12.204], [0.039, -321.129, 13.206], [0.039, -353.15, 14.208], [0.039, -385.172, 15.21], [0.039, -417.194, 16.212], [0.039, -449.216, 17.215], [0.039, -481.238, 18.217], [0.039, -513.26, 19.219]]","[[0.002, 15.982, -0.303], [0.002, 13.977, -0.24], [0.002, 11.972, -0.177], [0.002, 9.967, -0.114], [0.002, 7.963, -0.052], [0.002, 5.958, 0.011], [0.002, 3.953, 0.074], [0.002, 1.948, 0.137], [0.002, -0.057, 0.199], [0.002, -2.062, 0.262], [0.002, -4.067, 0.325], [0.002, -6.071, 0.388], [0.002, -8.076, 0.45], [0.002, -10.081, 0.513], [0.002, -12.086, 0.576], [0.002, -14.091, 0.639], [0.002, -16.096, 0.701], [0.002, -18.101, 0.764], [0.002, -20.105, 0.827], [0.002, -22.11, 0.89], [0.002, -24.115, 0.952], [0.002, -26.12, 1.015], [0.002, -28.125, 1.078], [0.002, -30.13, 1.141], [0.002, -32.135, 1.203]]"
Athena,v2,0.6,13,0,"[-158.346, -38.247, -971.744]",985.303,"[-0.442, -0.107, -2.712]",2.75,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.762, 745.183, -16.237], [-0.762, 648.009, -12.412], [-0.762, 550.834, -8.587], [-0.762, 453.66, -4.763], [-0.762, 356.485, -0.938], [-0.762, 259.311, 2.887], [-0.762, 162.137, 6.711], [-0.762, 64.962, 10.536], [-0.762, -32.212, 14.361], [-0.762, -129.387, 18.186], [-0.762, -226.561, 22.01], [-0.762, -323.735, 25.835], [-0.762, -420.91, 29.66], [-0.762, -518.084, 33.484], [-0.762, -615.259, 37.309], [-0.762, -712.433, 41.134], [-0.762, -809.607, 44.959], [-0.762, -906.782, 48.783], [-0.762, -1003.956, 52.608], [-0.762, -1101.131, 56.433], [-0.762, -1198.305, 60.257], [-0.762, -1295.48, 64.082], [-0.762, -1392.654, 67.907], [-0.762, -1489.828, 71.732], [-0.762, -1587.003, 75.556]]","[[-0.016, 15.876, -0.346], [-0.016, 13.805, -0.264], [-0.016, 11.735, -0.183], [-0.016, 9.665, -0.101], [-0.016, 7.595, -0.02], [-0.016, 5.524, 0.062], [-0.016, 3.454, 0.143], [-0.016, 1.384, 0.224], [-0.016, -0.686, 0.306], [-0.016, -2.757, 0.387], [-0.016, -4.827, 0.469], [-0.016, -6.897, 0.55], [-0.016, -8.967, 0.632], [-0.016, -11.037, 0.713], [-0.016, -13.108, 0.795], [-0.016, -15.178, 0.876], [-0.016, -17.248, 0.958], [-0.016, -19.318, 1.039], [-0.016, -21.389, 1.121], [-0.016, -23.459, 1.202], [-0.016, -25.529, 1.284], [-0.016, -27.599, 1.365], [-0.016, -29.67, 1.447], [-0.016, -31.74, 1.528], [-0.016, -33.81, 1.61]]"
