Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Hyperion,v1,0.8,3,0,"[-240.312, -2.898, -354.849]",428.574,"[-0.377, -0.005, -0.557]",0.673,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.608, 290.341, -10.035], [0.608, 254.856, -9.745], [0.608, 219.371, -9.456], [0.608, 183.887, -9.166], [0.608, 148.402, -8.876], [0.608, 112.917, -8.586], [0.608, 77.432, -8.296], [0.608, 41.947, -8.006], [0.608, 6.462, -7.717], [0.608, -29.023, -7.427], [0.608, -64.508, -7.137], [0.608, -99.993, -6.847], [0.608, -135.478, -6.557], [0.608, -170.963, -6.267], [0.608, -206.448, -5.978], [0.608, -241.933, -5.688], [0.608, -277.417, -5.398], [0.608, -312.902, -5.108], [0.608, -348.387, -4.818], [0.608, -383.872, -4.528], [0.608, -419.357, -4.239], [0.608, -454.842, -3.949], [0.608, -490.327, -3.659], [0.608, -525.812, -3.369], [0.608, -561.297, -3.079], [0.608, -596.782, -2.789], [0.608, -632.267, -2.5], [0.608, -667.752, -2.21], [0.608, -703.237, -1.92], [0.608, -738.721, -1.63]]","[[0.007, 3.479, -0.12], [0.007, 3.054, -0.117], [0.007, 2.629, -0.113], [0.007, 2.204, -0.11], [0.007, 1.778, -0.106], [0.007, 1.353, -0.103], [0.007, 0.928, -0.099], [0.007, 0.503, -0.096], [0.007, 0.077, -0.092], [0.007, -0.348, -0.089], [0.007, -0.773, -0.086], [0.007, -1.198, -0.082], [0.007, -1.624, -0.079], [0.007, -2.049, -0.075], [0.007, -2.474, -0.072], [0.007, -2.899, -0.068], [0.007, -3.324, -0.065], [0.007, -3.75, -0.061], [0.007, -4.175, -0.058], [0.007, -4.6, -0.054], [0.007, -5.025, -0.051], [0.007, -5.451, -0.047], [0.007, -5.876, -0.044], [0.007, -6.301, -0.04], [0.007, -6.726, -0.037], [0.007, -7.152, -0.033], [0.007, -7.577, -0.03], [0.007, -8.002, -0.026], [0.007, -8.427, -0.023], [0.007, -8.853, -0.02]]"
Hyperion,v1,0.7,4,0,"[-182.911, -6.872, -362.78]",406.341,"[-0.375, -0.014, -0.744]",0.833,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.682, 301.605, -14.354], [0.682, 265.327, -13.666], [0.682, 229.049, -12.979], [0.682, 192.771, -12.292], [0.682, 156.493, -11.605], [0.682, 120.215, -10.918], [0.682, 83.937, -10.231], [0.682, 47.659, -9.543], [0.682, 11.381, -8.856], [0.682, -24.897, -8.169], [0.682, -61.175, -7.482], [0.682, -97.453, -6.795], [0.682, -133.731, -6.108], [0.682, -170.009, -5.421], [0.682, -206.287, -4.733], [0.682, -242.566, -4.046], [0.682, -278.844, -3.359], [0.682, -315.122, -2.672], [0.682, -351.4, -1.985], [0.682, -387.678, -1.298], [0.682, -423.956, -0.61], [0.682, -460.234, 0.077], [0.682, -496.512, 0.764], [0.682, -532.79, 1.451], [0.682, -569.068, 2.138], [0.682, -605.346, 2.825], [0.682, -641.624, 3.513], [0.682, -677.902, 4.2], [0.682, -714.18, 4.887], [0.682, -750.458, 5.574]]","[[0.011, 4.721, -0.225], [0.011, 4.153, -0.214], [0.011, 3.585, -0.203], [0.011, 3.017, -0.192], [0.011, 2.449, -0.182], [0.011, 1.882, -0.171], [0.011, 1.314, -0.16], [0.011, 0.746, -0.149], [0.011, 0.178, -0.139], [0.011, -0.39, -0.128], [0.011, -0.958, -0.117], [0.011, -1.525, -0.106], [0.011, -2.093, -0.096], [0.011, -2.661, -0.085], [0.011, -3.229, -0.074], [0.011, -3.797, -0.063], [0.011, -4.365, -0.053], [0.011, -4.932, -0.042], [0.011, -5.5, -0.031], [0.011, -6.068, -0.02], [0.011, -6.636, -0.01], [0.011, -7.204, 0.001], [0.011, -7.772, 0.012], [0.011, -8.339, 0.023], [0.011, -8.907, 0.033], [0.011, -9.475, 0.044], [0.011, -10.043, 0.055], [0.011, -10.611, 0.066], [0.011, -11.178, 0.076], [0.011, -11.746, 0.087]]"
Hyperion,v1,1.3,0,0,"[-952.719, -3.561, 2.527]",952.729,"[-0.566, -0.002, 0.002]",0.566,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.111, -3.967, -0.525], [-0.111, -3.714, -0.169], [-0.111, -3.461, 0.187], [-0.111, -3.208, 0.544], [-0.111, -2.956, 0.9], [-0.111, -2.703, 1.256], [-0.111, -2.45, 1.612], [-0.111, -2.198, 1.968], [-0.111, -1.945, 2.324], [-0.111, -1.692, 2.68], [-0.111, -1.44, 3.036], [-0.111, -1.187, 3.392], [-0.111, -0.934, 3.748], [-0.111, -0.682, 4.104], [-0.111, -0.429, 4.461], [-0.111, -0.176, 4.817], [-0.111, 0.076, 5.173], [-0.111, 0.329, 5.529], [-0.111, 0.582, 5.885], [-0.111, 0.834, 6.241], [-0.111, 1.087, 6.597], [-0.111, 1.34, 6.953], [-0.111, 1.592, 7.309], [-0.111, 1.845, 7.665], [-0.111, 2.098, 8.021], [-0.111, 2.351, 8.378], [-0.111, 2.603, 8.734], [-0.111, 2.856, 9.09], [-0.111, 3.109, 9.446], [-0.111, 3.361, 9.802]]","[[-0.001, -0.018, -0.002], [-0.001, -0.017, -0.001], [-0.001, -0.016, 0.001], [-0.001, -0.015, 0.002], [-0.001, -0.013, 0.004], [-0.001, -0.012, 0.006], [-0.001, -0.011, 0.007], [-0.001, -0.01, 0.009], [-0.001, -0.009, 0.011], [-0.001, -0.008, 0.012], [-0.001, -0.007, 0.014], [-0.001, -0.005, 0.015], [-0.001, -0.004, 0.017], [-0.001, -0.003, 0.019], [-0.001, -0.002, 0.02], [-0.001, -0.001, 0.022], [-0.001, 0.0, 0.023], [-0.001, 0.001, 0.025], [-0.001, 0.003, 0.027], [-0.001, 0.004, 0.028], [-0.001, 0.005, 0.03], [-0.001, 0.006, 0.032], [-0.001, 0.007, 0.033], [-0.001, 0.008, 0.035], [-0.001, 0.01, 0.036], [-0.001, 0.011, 0.038], [-0.001, 0.012, 0.04], [-0.001, 0.013, 0.041], [-0.001, 0.014, 0.043], [-0.001, 0.015, 0.044]]"
Hyperion,v1,1.4,0,0,"[-1059.02, -2.867, 2.059]",1059.026,"[-0.543, -0.001, 0.001]",0.543,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.075, -4.413, -0.812], [-0.075, -4.207, -0.525], [-0.075, -4.001, -0.238], [-0.075, -3.795, 0.049], [-0.075, -3.589, 0.335], [-0.075, -3.383, 0.622], [-0.075, -3.177, 0.909], [-0.075, -2.971, 1.195], [-0.075, -2.765, 1.482], [-0.075, -2.559, 1.769], [-0.075, -2.353, 2.055], [-0.075, -2.148, 2.342], [-0.075, -1.942, 2.629], [-0.075, -1.736, 2.915], [-0.075, -1.53, 3.202], [-0.075, -1.324, 3.489], [-0.075, -1.118, 3.775], [-0.075, -0.912, 4.062], [-0.075, -0.706, 4.349], [-0.075, -0.5, 4.636], [-0.075, -0.294, 4.922], [-0.075, -0.088, 5.209], [-0.075, 0.118, 5.496], [-0.075, 0.324, 5.782], [-0.075, 0.53, 6.069], [-0.075, 0.735, 6.356], [-0.075, 0.941, 6.642], [-0.075, 1.147, 6.929], [-0.075, 1.353, 7.216], [-0.075, 1.559, 7.502]]","[[-0.0, -0.017, -0.003], [-0.0, -0.016, -0.002], [-0.0, -0.016, -0.001], [-0.0, -0.015, 0.0], [-0.0, -0.014, 0.001], [-0.0, -0.013, 0.002], [-0.0, -0.012, 0.004], [-0.0, -0.012, 0.005], [-0.0, -0.011, 0.006], [-0.0, -0.01, 0.007], [-0.0, -0.009, 0.008], [-0.0, -0.008, 0.009], [-0.0, -0.008, 0.01], [-0.0, -0.007, 0.011], [-0.0, -0.006, 0.013], [-0.0, -0.005, 0.014], [-0.0, -0.004, 0.015], [-0.0, -0.004, 0.016], [-0.0, -0.003, 0.017], [-0.0, -0.002, 0.018], [-0.0, -0.001, 0.019], [-0.0, -0.0, 0.02], [-0.0, 0.0, 0.022], [-0.0, 0.001, 0.023], [-0.0, 0.002, 0.024], [-0.0, 0.003, 0.025], [-0.0, 0.004, 0.026], [-0.0, 0.004, 0.027], [-0.0, 0.005, 0.028], [-0.0, 0.006, 0.029]]"
Hyperion,v1,1.7,4,0,"[-1399.223, -23.799, -2181.35]",2591.656,"[-0.486, -0.008, -0.758]",0.901,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[1.245, 1845.386, -36.619], [1.245, 1627.251, -34.239], [1.245, 1409.116, -31.859], [1.245, 1190.981, -29.479], [1.245, 972.846, -27.099], [1.245, 754.711, -24.719], [1.245, 536.576, -22.339], [1.245, 318.441, -19.96], [1.245, 100.305, -17.58], [1.245, -117.83, -15.2], [1.245, -335.965, -12.82], [1.245, -554.1, -10.44], [1.245, -772.235, -8.06], [1.245, -990.37, -5.68], [1.245, -1208.505, -3.3], [1.245, -1426.64, -0.92], [1.245, -1644.775, 1.46], [1.245, -1862.91, 3.84], [1.245, -2081.045, 6.219], [1.245, -2299.18, 8.599], [1.245, -2517.315, 10.979], [1.245, -2735.45, 13.359], [1.245, -2953.585, 15.739], [1.245, -3171.72, 18.119], [1.245, -3389.855, 20.499], [1.245, -3607.99, 22.879], [1.245, -3826.125, 25.259], [1.245, -4044.26, 27.639], [1.245, -4262.395, 30.019], [1.245, -4480.53, 32.398]]","[[0.003, 4.897, -0.097], [0.003, 4.318, -0.091], [0.003, 3.74, -0.085], [0.003, 3.161, -0.078], [0.003, 2.582, -0.072], [0.003, 2.003, -0.066], [0.003, 1.424, -0.059], [0.003, 0.845, -0.053], [0.003, 0.266, -0.047], [0.003, -0.313, -0.04], [0.003, -0.892, -0.034], [0.003, -1.47, -0.028], [0.003, -2.049, -0.021], [0.003, -2.628, -0.015], [0.003, -3.207, -0.009], [0.003, -3.786, -0.002], [0.003, -4.365, 0.004], [0.003, -4.944, 0.01], [0.003, -5.523, 0.017], [0.003, -6.102, 0.023], [0.003, -6.681, 0.029], [0.003, -7.259, 0.035], [0.003, -7.838, 0.042], [0.003, -8.417, 0.048], [0.003, -8.996, 0.054], [0.003, -9.575, 0.061], [0.003, -10.154, 0.067], [0.003, -10.733, 0.073], [0.003, -11.312, 0.08], [0.003, -11.891, 0.086]]"
Hyperion,v1,1.0,4,0,"[-630.857, -12.763, -937.568]",1130.123,"[-0.634, -0.013, -0.942]",1.135,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.662, 625.402, -25.421], [0.662, 531.645, -24.144], [0.662, 437.888, -22.868], [0.662, 344.131, -21.592], [0.662, 250.374, -20.315], [0.662, 156.617, -19.039], [0.662, 62.861, -17.763], [0.662, -30.896, -16.487], [0.662, -124.653, -15.21], [0.662, -218.41, -13.934], [0.662, -312.167, -12.658], [0.662, -405.924, -11.382], [0.662, -499.68, -10.105], [0.662, -593.437, -8.829], [0.662, -687.194, -7.553], [0.662, -780.951, -6.277], [0.662, -874.708, -5.0], [0.662, -968.465, -3.724], [0.662, -1062.221, -2.448], [0.662, -1155.978, -1.172], [0.662, -1249.735, 0.105], [0.662, -1343.492, 1.381], [0.662, -1437.249, 2.657], [0.662, -1531.006, 3.933], [0.662, -1624.762, 5.21], [0.662, -1718.519, 6.486], [0.662, -1812.276, 7.762], [0.662, -1906.033, 9.039], [0.662, -1999.79, 10.315], [0.662, -2093.547, 11.591]]","[[0.005, 4.797, -0.195], [0.005, 4.077, -0.185], [0.005, 3.358, -0.175], [0.005, 2.639, -0.166], [0.005, 1.92, -0.156], [0.005, 1.201, -0.146], [0.005, 0.482, -0.136], [0.005, -0.237, -0.126], [0.005, -0.956, -0.117], [0.005, -1.675, -0.107], [0.005, -2.394, -0.097], [0.005, -3.113, -0.087], [0.005, -3.832, -0.078], [0.005, -4.551, -0.068], [0.005, -5.27, -0.058], [0.005, -5.99, -0.048], [0.005, -6.709, -0.038], [0.005, -7.428, -0.029], [0.005, -8.147, -0.019], [0.005, -8.866, -0.009], [0.005, -9.585, 0.001], [0.005, -10.304, 0.011], [0.005, -11.023, 0.02], [0.005, -11.742, 0.03], [0.005, -12.461, 0.04], [0.005, -13.18, 0.05], [0.005, -13.899, 0.06], [0.005, -14.618, 0.069], [0.005, -15.338, 0.079], [0.005, -16.057, 0.089]]"
Hyperion,v1,0.3,1,0,"[-37.488, -0.103, -13.373]",39.802,"[-0.418, -0.001, -0.149]",0.444,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.048, 13.021, -0.264], [0.048, 11.684, -0.254], [0.048, 10.346, -0.244], [0.048, 9.009, -0.233], [0.048, 7.672, -0.223], [0.048, 6.334, -0.213], [0.048, 4.997, -0.202], [0.048, 3.66, -0.192], [0.048, 2.322, -0.182], [0.048, 0.985, -0.171], [0.048, -0.352, -0.161], [0.048, -1.69, -0.151], [0.048, -3.027, -0.14], [0.048, -4.364, -0.13], [0.048, -5.702, -0.12], [0.048, -7.039, -0.109], [0.048, -8.376, -0.099], [0.048, -9.714, -0.089], [0.048, -11.051, -0.078], [0.048, -12.388, -0.068], [0.048, -13.726, -0.058], [0.048, -15.063, -0.047], [0.048, -16.4, -0.037], [0.048, -17.738, -0.027], [0.048, -19.075, -0.016], [0.048, -20.412, -0.006], [0.048, -21.75, 0.004], [0.048, -23.087, 0.015], [0.048, -24.424, 0.025], [0.048, -25.762, 0.035]]","[[0.004, 1.11, -0.022], [0.004, 0.996, -0.022], [0.004, 0.882, -0.021], [0.004, 0.768, -0.02], [0.004, 0.654, -0.019], [0.004, 0.54, -0.018], [0.004, 0.426, -0.017], [0.004, 0.312, -0.016], [0.004, 0.198, -0.016], [0.004, 0.084, -0.015], [0.004, -0.03, -0.014], [0.004, -0.144, -0.013], [0.004, -0.258, -0.012], [0.004, -0.372, -0.011], [0.004, -0.486, -0.01], [0.004, -0.6, -0.009], [0.004, -0.714, -0.008], [0.004, -0.828, -0.008], [0.004, -0.942, -0.007], [0.004, -1.056, -0.006], [0.004, -1.17, -0.005], [0.004, -1.284, -0.004], [0.004, -1.398, -0.003], [0.004, -1.512, -0.002], [0.004, -1.626, -0.001], [0.004, -1.739, -0.001], [0.004, -1.853, 0.0], [0.004, -1.967, 0.001], [0.004, -2.081, 0.002], [0.004, -2.195, 0.003]]"
Hyperion,v1,0.4,1,0,"[-63.768, -0.123, -24.074]",68.161,"[-0.4, -0.001, -0.151]",0.428,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.084, 22.982, -0.537], [0.084, 20.574, -0.525], [0.084, 18.167, -0.513], [0.084, 15.76, -0.5], [0.084, 13.352, -0.488], [0.084, 10.945, -0.476], [0.084, 8.538, -0.463], [0.084, 6.13, -0.451], [0.084, 3.723, -0.439], [0.084, 1.315, -0.426], [0.084, -1.092, -0.414], [0.084, -3.499, -0.402], [0.084, -5.907, -0.39], [0.084, -8.314, -0.377], [0.084, -10.721, -0.365], [0.084, -13.129, -0.353], [0.084, -15.536, -0.34], [0.084, -17.944, -0.328], [0.084, -20.351, -0.316], [0.084, -22.758, -0.303], [0.084, -25.166, -0.291], [0.084, -27.573, -0.279], [0.084, -29.98, -0.266], [0.084, -32.388, -0.254], [0.084, -34.795, -0.242], [0.084, -37.202, -0.229], [0.084, -39.61, -0.217], [0.084, -42.017, -0.205], [0.084, -44.425, -0.192], [0.084, -46.832, -0.18]]","[[0.004, 1.102, -0.026], [0.004, 0.986, -0.025], [0.004, 0.871, -0.025], [0.004, 0.755, -0.024], [0.004, 0.64, -0.023], [0.004, 0.525, -0.023], [0.004, 0.409, -0.022], [0.004, 0.294, -0.022], [0.004, 0.178, -0.021], [0.004, 0.063, -0.02], [0.004, -0.052, -0.02], [0.004, -0.168, -0.019], [0.004, -0.283, -0.019], [0.004, -0.399, -0.018], [0.004, -0.514, -0.017], [0.004, -0.629, -0.017], [0.004, -0.745, -0.016], [0.004, -0.86, -0.016], [0.004, -0.976, -0.015], [0.004, -1.091, -0.015], [0.004, -1.206, -0.014], [0.004, -1.322, -0.013], [0.004, -1.437, -0.013], [0.004, -1.553, -0.012], [0.004, -1.668, -0.012], [0.004, -1.783, -0.011], [0.004, -1.899, -0.01], [0.004, -2.014, -0.01], [0.004, -2.13, -0.009], [0.004, -2.245, -0.009]]"
Hyperion,v1,0.7,5,0,"[-179.137, -14.316, -476.803]",509.545,"[-0.367, -0.029, -0.978]",1.045,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.715, 385.666, -22.639], [0.715, 337.986, -21.207], [0.715, 290.306, -19.775], [0.715, 242.625, -18.344], [0.715, 194.945, -16.912], [0.715, 147.265, -15.481], [0.715, 99.585, -14.049], [0.715, 51.904, -12.617], [0.715, 4.224, -11.186], [0.715, -43.456, -9.754], [0.715, -91.137, -8.322], [0.715, -138.817, -6.891], [0.715, -186.497, -5.459], [0.715, -234.178, -4.028], [0.715, -281.858, -2.596], [0.715, -329.538, -1.164], [0.715, -377.219, 0.267], [0.715, -424.899, 1.699], [0.715, -472.579, 3.13], [0.715, -520.259, 4.562], [0.715, -567.94, 5.994], [0.715, -615.62, 7.425], [0.715, -663.3, 8.857], [0.715, -710.981, 10.288], [0.715, -758.661, 11.72], [0.715, -806.341, 13.152], [0.715, -854.022, 14.583], [0.715, -901.702, 16.015], [0.715, -949.382, 17.446], [0.715, -997.063, 18.878]]","[[0.011, 6.037, -0.354], [0.011, 5.29, -0.332], [0.011, 4.544, -0.31], [0.011, 3.798, -0.287], [0.011, 3.051, -0.265], [0.011, 2.305, -0.242], [0.011, 1.559, -0.22], [0.011, 0.812, -0.197], [0.011, 0.066, -0.175], [0.011, -0.68, -0.153], [0.011, -1.426, -0.13], [0.011, -2.173, -0.108], [0.011, -2.919, -0.085], [0.011, -3.665, -0.063], [0.011, -4.412, -0.041], [0.011, -5.158, -0.018], [0.011, -5.904, 0.004], [0.011, -6.651, 0.027], [0.011, -7.397, 0.049], [0.011, -8.143, 0.071], [0.011, -8.89, 0.094], [0.011, -9.636, 0.116], [0.011, -10.382, 0.139], [0.011, -11.128, 0.161], [0.011, -11.875, 0.183], [0.011, -12.621, 0.206], [0.011, -13.367, 0.228], [0.011, -14.114, 0.251], [0.011, -14.86, 0.273], [0.011, -15.606, 0.295]]"
Hyperion,v1,0.8,2,0,"[-240.766, -0.968, -224.92]",329.482,"[-0.378, -0.002, -0.353]",0.517,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.378, 189.688, -5.307], [0.378, 167.196, -5.21], [0.378, 144.704, -5.113], [0.378, 122.212, -5.016], [0.378, 99.72, -4.919], [0.378, 77.228, -4.823], [0.378, 54.736, -4.726], [0.378, 32.244, -4.629], [0.378, 9.752, -4.532], [0.378, -12.74, -4.435], [0.378, -35.232, -4.339], [0.378, -57.724, -4.242], [0.378, -80.216, -4.145], [0.378, -102.708, -4.048], [0.378, -125.2, -3.951], [0.378, -147.692, -3.854], [0.378, -170.184, -3.758], [0.378, -192.676, -3.661], [0.378, -215.168, -3.564], [0.378, -237.66, -3.467], [0.378, -260.152, -3.37], [0.378, -282.644, -3.274], [0.378, -305.137, -3.177], [0.378, -327.629, -3.08], [0.378, -350.121, -2.983], [0.378, -372.613, -2.886], [0.378, -395.105, -2.79], [0.378, -417.597, -2.693], [0.378, -440.089, -2.596], [0.378, -462.581, -2.499]]","[[0.005, 2.273, -0.064], [0.005, 2.004, -0.062], [0.005, 1.734, -0.061], [0.005, 1.465, -0.06], [0.005, 1.195, -0.059], [0.005, 0.925, -0.058], [0.005, 0.656, -0.057], [0.005, 0.386, -0.055], [0.005, 0.117, -0.054], [0.005, -0.153, -0.053], [0.005, -0.422, -0.052], [0.005, -0.692, -0.051], [0.005, -0.961, -0.05], [0.005, -1.231, -0.049], [0.005, -1.5, -0.047], [0.005, -1.77, -0.046], [0.005, -2.039, -0.045], [0.005, -2.309, -0.044], [0.005, -2.579, -0.043], [0.005, -2.848, -0.042], [0.005, -3.118, -0.04], [0.005, -3.387, -0.039], [0.005, -3.657, -0.038], [0.005, -3.926, -0.037], [0.005, -4.196, -0.036], [0.005, -4.465, -0.035], [0.005, -4.735, -0.033], [0.005, -5.004, -0.032], [0.005, -5.274, -0.031], [0.005, -5.543, -0.03]]"
Hyperion,v1,0.2,0,0,"[-16.636, -1.866, -0.773]",16.758,"[-0.418, -0.047, -0.019]",0.421,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.015, 1.536, -1.878], [0.015, 1.459, -1.692], [0.015, 1.382, -1.505], [0.015, 1.304, -1.319], [0.015, 1.227, -1.132], [0.015, 1.15, -0.946], [0.015, 1.073, -0.759], [0.015, 0.995, -0.572], [0.015, 0.918, -0.386], [0.015, 0.841, -0.199], [0.015, 0.763, -0.013], [0.015, 0.686, 0.174], [0.015, 0.609, 0.361], [0.015, 0.531, 0.547], [0.015, 0.454, 0.734], [0.015, 0.377, 0.92], [0.015, 0.3, 1.107], [0.015, 0.222, 1.293], [0.015, 0.145, 1.48], [0.015, 0.068, 1.667], [0.015, -0.01, 1.853], [0.015, -0.087, 2.04], [0.015, -0.164, 2.226], [0.015, -0.242, 2.413], [0.015, -0.319, 2.6], [0.015, -0.396, 2.786], [0.015, -0.473, 2.973], [0.015, -0.551, 3.159], [0.015, -0.628, 3.346], [0.015, -0.705, 3.532]]","[[0.003, 0.295, -0.36], [0.003, 0.28, -0.324], [0.003, 0.265, -0.289], [0.003, 0.25, -0.253], [0.003, 0.235, -0.217], [0.003, 0.221, -0.181], [0.003, 0.206, -0.146], [0.003, 0.191, -0.11], [0.003, 0.176, -0.074], [0.003, 0.161, -0.038], [0.003, 0.146, -0.002], [0.003, 0.132, 0.033], [0.003, 0.117, 0.069], [0.003, 0.102, 0.105], [0.003, 0.087, 0.141], [0.003, 0.072, 0.176], [0.003, 0.058, 0.212], [0.003, 0.043, 0.248], [0.003, 0.028, 0.284], [0.003, 0.013, 0.32], [0.003, -0.002, 0.355], [0.003, -0.017, 0.391], [0.003, -0.031, 0.427], [0.003, -0.046, 0.463], [0.003, -0.061, 0.499], [0.003, -0.076, 0.534], [0.003, -0.091, 0.57], [0.003, -0.106, 0.606], [0.003, -0.12, 0.642], [0.003, -0.135, 0.677]]"
Hyperion,v1,0.5,0,0,"[-97.215, -0.023, 1.525]",97.226,"[-0.391, -0.0, 0.006]",0.391,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.087, -0.475, 0.254], [0.087, -0.323, 0.256], [0.087, -0.17, 0.258], [0.087, -0.018, 0.261], [0.087, 0.135, 0.263], [0.087, 0.287, 0.265], [0.087, 0.44, 0.268], [0.087, 0.592, 0.27], [0.087, 0.745, 0.272], [0.087, 0.897, 0.274], [0.087, 1.05, 0.277], [0.087, 1.202, 0.279], [0.087, 1.355, 0.281], [0.087, 1.507, 0.284], [0.087, 1.66, 0.286], [0.087, 1.812, 0.288], [0.087, 1.965, 0.291], [0.087, 2.117, 0.293], [0.087, 2.27, 0.295], [0.087, 2.422, 0.298], [0.087, 2.575, 0.3], [0.087, 2.727, 0.302], [0.087, 2.88, 0.304], [0.087, 3.032, 0.307], [0.087, 3.185, 0.309], [0.087, 3.337, 0.311], [0.087, 3.49, 0.314], [0.087, 3.642, 0.316], [0.087, 3.795, 0.318], [0.087, 3.947, 0.321]]","[[0.003, -0.015, 0.008], [0.003, -0.01, 0.008], [0.003, -0.005, 0.008], [0.003, -0.001, 0.008], [0.003, 0.004, 0.008], [0.003, 0.009, 0.008], [0.003, 0.013, 0.008], [0.003, 0.018, 0.008], [0.003, 0.023, 0.008], [0.003, 0.028, 0.008], [0.003, 0.032, 0.008], [0.003, 0.037, 0.009], [0.003, 0.042, 0.009], [0.003, 0.046, 0.009], [0.003, 0.051, 0.009], [0.003, 0.056, 0.009], [0.003, 0.06, 0.009], [0.003, 0.065, 0.009], [0.003, 0.07, 0.009], [0.003, 0.074, 0.009], [0.003, 0.079, 0.009], [0.003, 0.084, 0.009], [0.003, 0.088, 0.009], [0.003, 0.093, 0.009], [0.003, 0.098, 0.009], [0.003, 0.102, 0.01], [0.003, 0.107, 0.01], [0.003, 0.112, 0.01], [0.003, 0.116, 0.01], [0.003, 0.121, 0.01]]"
